Global Loss,Global Acc,Mean Local Loss,Mean Local Acc,Client_0_Acc,Client_1_Acc,Client_2_Acc,Client_3_Acc,Client_4_Acc,Client_5_Acc,Client_6_Acc,Client_7_Acc,Client_8_Acc,Client_9_Acc,Client_10_Acc,Client_11_Acc,Client_12_Acc,Client_13_Acc,Client_14_Acc,Client_15_Acc,Client_16_Acc,Client_17_Acc,Client_18_Acc,Client_19_Acc,Client_20_Acc,Client_21_Acc,Client_22_Acc,Client_23_Acc,Client_24_Acc,Client_25_Acc,Client_26_Acc,Client_27_Acc,Client_28_Acc,Client_29_Acc,Client_30_Acc,Client_31_Acc,Client_32_Acc,Client_33_Acc,Client_34_Acc,Client_35_Acc,Client_36_Acc,Client_37_Acc,Client_38_Acc,Client_39_Acc,Client_40_Acc,Client_41_Acc,Client_42_Acc,Client_43_Acc,Client_44_Acc,Client_45_Acc,Client_46_Acc,Client_47_Acc,Client_48_Acc,Client_49_Acc,Client_50_Acc,Client_51_Acc,Client_52_Acc,Client_53_Acc,Client_54_Acc,Client_55_Acc,Client_56_Acc,Client_57_Acc,Client_58_Acc,Client_59_Acc,Client_60_Acc,Client_61_Acc,Client_62_Acc,Client_63_Acc,Client_64_Acc,Client_65_Acc,Client_66_Acc,Client_67_Acc,Client_68_Acc,Client_69_Acc,Client_70_Acc,Client_71_Acc,Client_72_Acc,Client_73_Acc,Client_74_Acc,Client_75_Acc,Client_76_Acc,Client_77_Acc,Client_78_Acc,Client_79_Acc,Client_80_Acc,Client_81_Acc,Client_82_Acc,Client_83_Acc,Client_84_Acc,Client_85_Acc,Client_86_Acc,Client_87_Acc,Client_88_Acc,Client_89_Acc,Client_90_Acc,Client_91_Acc,Client_92_Acc,Client_93_Acc,Client_94_Acc,Client_95_Acc,Client_96_Acc,Client_97_Acc,Client_98_Acc,Client_99_Acc,Round Params,Round Bytes,Avg Params,Avg Bytes
2.243750448708149,0.21497120921305182,0.5145,0.7685,0.6289,0.6957,0.8235,0.8105,0.6566,0.8317,0.8229,0.5402,0.598,0.4954,0.7912,-1.0,0.5876,-1.0,-1.0,0.7935,0.785,0.56,-1.0,0.4316,0.6893,0.537,-1.0,0.8137,0.5227,0.7692,0.6818,-1.0,0.8571,-1.0,0.6667,-1.0,0.6316,0.5826,0.5446,0.7895,0.64,-1.0,0.6939,-1.0,0.7632,-1.0,0.5056,0.8163,0.6566,0.5699,0.8333,-1.0,0.6207,-1.0,0.7143,0.7812,-1.0,0.6437,-1.0,0.7742,0.8364,0.5393,-1.0,0.5368,-1.0,0.8056,0.5273,0.78,0.5049,-1.0,0.514,-1.0,0.5091,0.5222,0.6514,-1.0,-1.0,0.8161,0.5556,-1.0,-1.0,-1.0,0.5376,0.8295,0.5287,0.6458,-1.0,0.7358,0.6635,0.5876,0.86,0.5521,0.7451,0.8515,-1.0,-1.0,-1.0,-1.0,0.4737,0.7732,0.619,-1.0,-1.0,0.75,41493660,165974640,41493660,165974640
2.1803804337466555,0.2020406101626427,0.5109,0.7591,0.6289,0.7065,0.8235,0.7684,0.6566,0.8317,0.8229,0.5402,0.598,0.4954,0.7912,-1.0,0.5876,0.7909,-1.0,0.7935,0.785,0.56,-1.0,0.4316,0.6893,0.537,-1.0,0.8137,0.6591,0.7692,0.6818,-1.0,0.8571,-1.0,0.6667,0.703,0.6316,0.5826,0.5446,0.7895,0.64,-1.0,0.6939,-1.0,0.7632,-1.0,0.5056,0.8163,0.6566,0.5699,0.8333,-1.0,0.6207,-1.0,0.7143,0.7812,-1.0,0.6437,-1.0,0.7742,0.8364,0.5393,-1.0,0.5368,-1.0,0.8056,0.5273,0.78,0.5049,-1.0,0.514,-1.0,0.5091,0.7333,0.6514,-1.0,-1.0,0.8161,0.5556,-1.0,-1.0,-1.0,0.5376,0.8295,0.5287,0.6458,-1.0,0.7358,0.6635,0.5876,0.86,0.7917,0.7451,0.8515,0.7909,-1.0,-1.0,-1.0,0.4737,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
2.763635007994791,0.11526416809778765,0.5059,0.7411,0.567,0.7065,0.8235,0.7684,0.6566,0.8317,0.8229,0.5402,0.598,0.6697,0.8901,-1.0,0.5876,0.7909,-1.0,0.7935,0.785,0.56,-1.0,0.4316,0.6893,0.537,0.68,0.8137,0.6591,0.7692,0.6818,-1.0,0.8476,-1.0,0.6667,0.703,0.6316,0.5826,0.5446,0.7895,0.64,-1.0,0.6939,-1.0,0.7632,-1.0,0.5056,0.8163,0.6566,0.5699,0.8333,-1.0,0.6207,0.8764,0.7143,0.7812,-1.0,0.6437,-1.0,0.7742,0.8364,0.5393,-1.0,0.5368,-1.0,0.8056,0.5273,0.78,0.5049,-1.0,0.514,0.7766,0.5091,0.7333,0.6514,-1.0,-1.0,0.8161,0.5556,-1.0,-1.0,-1.0,0.5376,0.8295,0.5287,0.6146,-1.0,0.7736,0.6635,0.5876,0.86,0.7917,0.7451,0.8515,0.7909,-1.0,-1.0,-1.0,0.7158,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
3.1852112011736553,0.1661784018587736,0.6261,0.6779,0.567,0.7065,0.8235,0.7684,0.6566,0.8416,0.8229,0.5402,0.6176,0.6697,0.8901,0.5638,0.5876,0.7909,-1.0,0.7935,0.785,0.56,-1.0,0.4316,0.5825,0.537,0.68,0.8137,0.6591,0.7692,0.6818,-1.0,0.8476,-1.0,0.6667,0.703,0.6316,0.5826,0.5446,0.7895,0.64,0.5278,0.6939,-1.0,0.7632,-1.0,0.9213,0.8163,0.6566,0.5699,0.8333,-1.0,0.6207,0.8764,0.7143,0.7812,-1.0,0.6437,-1.0,0.7742,0.8364,0.5393,-1.0,0.5368,-1.0,0.8056,0.5273,0.86,0.5049,-1.0,0.514,0.7766,0.5091,0.7333,0.6514,-1.0,0.4713,0.8161,0.5556,-1.0,-1.0,-1.0,0.5376,0.8295,0.5287,0.6146,-1.0,0.7736,0.6635,0.5876,0.86,0.7917,0.7451,0.8515,0.7909,-1.0,-1.0,-1.0,0.8526,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
2.6621895905443727,0.182644711587029,0.5745,0.6921,0.567,0.7065,0.8235,0.7579,0.7879,0.8416,0.8229,0.5402,0.6176,0.6697,0.8901,0.5638,0.5876,0.7909,-1.0,0.7935,0.785,0.56,-1.0,0.4316,0.5825,0.537,0.68,0.8137,0.6591,0.7692,0.5364,-1.0,0.8476,-1.0,0.6667,0.703,0.6316,0.5826,0.495,0.7895,0.64,0.6296,0.6939,-1.0,0.7632,-1.0,0.9213,0.8163,0.6566,0.5699,0.8333,-1.0,0.5287,0.8876,0.7143,0.7812,-1.0,0.6437,-1.0,0.7742,0.8364,0.5393,-1.0,0.5368,-1.0,0.8056,0.5273,0.86,0.5049,-1.0,0.514,0.7766,0.5091,0.7333,0.7431,-1.0,0.4713,0.8161,0.5556,-1.0,-1.0,-1.0,0.5376,0.8295,0.5287,0.6146,-1.0,0.7736,0.6635,0.5876,0.86,0.7917,0.7451,0.8317,0.7909,0.7234,-1.0,-1.0,0.8526,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
2.295838766681364,0.2067885645014648,0.5182,0.7217,0.567,0.7065,0.8235,0.7579,0.7879,0.8416,0.8229,0.5402,0.6176,0.6697,0.8901,0.5638,0.6186,0.7909,-1.0,0.7935,0.8131,0.55,0.8829,0.4316,0.5825,0.537,0.68,0.8137,0.6591,0.7692,0.5364,0.8899,0.8476,-1.0,0.7333,0.703,0.6316,0.5826,0.495,0.7895,0.64,0.6296,0.6939,-1.0,0.7632,-1.0,0.9213,0.8163,0.6566,0.5699,0.8333,-1.0,0.5287,0.8876,0.7692,0.7812,-1.0,0.6437,-1.0,0.7742,0.8364,0.5393,-1.0,0.5368,-1.0,0.8056,0.5273,0.86,0.5049,-1.0,0.514,0.7766,0.5091,0.7333,0.7431,0.7982,0.4713,0.8161,0.5556,-1.0,-1.0,-1.0,0.5376,0.8295,0.5287,0.6146,-1.0,0.7736,0.6346,0.5876,0.86,0.7917,0.7451,0.8317,0.7909,0.7234,-1.0,-1.0,0.8526,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
2.765281545897905,0.1140519244368118,0.5696,0.6778,0.567,0.7065,0.8235,0.7579,0.7879,0.8416,0.8229,0.5402,0.6176,0.6697,0.8901,0.5638,0.6186,0.7909,0.5217,0.7935,0.8131,0.55,0.8829,0.4316,0.5825,0.537,0.68,0.8137,0.6591,0.7692,0.5364,0.8899,0.8476,-1.0,0.7333,0.703,0.6842,0.5826,0.495,0.5789,0.64,0.6296,0.6327,-1.0,0.7632,-1.0,0.9213,0.8163,0.6566,0.5699,0.8333,-1.0,0.6437,0.8876,0.7802,0.7812,-1.0,0.6437,-1.0,0.7742,0.8364,0.5393,-1.0,0.5368,0.6733,0.8056,0.5273,0.86,0.5049,-1.0,0.514,0.7766,0.5091,0.7333,0.7431,0.7982,0.4713,0.8161,0.5556,-1.0,-1.0,-1.0,0.5376,0.8295,0.5287,0.6146,-1.0,0.7736,0.6346,0.5876,0.86,0.7917,0.7451,0.8317,0.7909,0.7234,-1.0,-1.0,0.6526,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
2.775862440567737,0.16446105667239114,0.5845,0.6777,0.567,0.7065,0.8235,0.7579,0.7879,0.8416,0.8229,0.5287,0.6176,0.6697,0.8901,0.5638,0.6186,0.7909,0.5217,0.7935,0.8131,0.55,0.8829,0.4316,0.5825,0.6019,0.68,0.8137,0.6591,0.7692,0.5364,0.8899,0.8476,-1.0,0.6857,0.703,0.6842,0.5826,0.495,0.5789,0.64,0.6296,0.6327,-1.0,0.7632,-1.0,0.9213,0.8163,0.6566,0.5699,0.8333,-1.0,0.6437,0.8876,0.7802,0.7812,-1.0,0.6437,-1.0,0.7849,0.8364,0.5393,0.6341,0.5368,0.6733,0.8056,0.5818,0.86,0.5049,-1.0,0.514,0.7128,0.6364,0.7333,0.7431,0.7982,0.4713,0.8161,0.5556,-1.0,-1.0,-1.0,0.5376,0.8068,0.5287,0.6146,0.8041,0.7736,0.6346,0.5876,0.86,0.7917,0.7451,0.8317,0.7909,0.7234,-1.0,-1.0,0.6526,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
2.4842861947874577,0.179816143044752,0.5239,0.7368,0.567,0.7065,0.8235,0.8211,0.7879,0.8416,0.8229,0.6322,0.6176,0.6697,0.8901,0.5638,0.6186,0.7909,0.5217,0.7826,0.8131,0.55,0.8829,0.4316,0.6699,0.6019,0.68,0.8137,0.6591,0.7692,0.5364,0.8899,0.8476,-1.0,0.6857,0.703,0.7158,0.5826,0.495,0.5789,0.64,0.6296,0.6327,-1.0,0.7632,-1.0,0.9213,0.8163,0.6566,0.5699,0.8333,-1.0,0.6437,0.8876,0.7802,0.7812,-1.0,0.6437,-1.0,0.7849,0.8364,0.5393,0.7317,0.5368,0.6733,0.8056,0.5818,0.86,0.5049,-1.0,0.514,0.7128,0.6364,0.8333,0.7431,0.7982,0.4713,0.8161,0.5556,-1.0,-1.0,0.6703,0.5376,0.8068,0.5287,0.6146,0.8041,0.7736,0.6346,0.5876,0.86,0.7917,0.7451,0.8317,0.7909,0.7234,-1.0,-1.0,0.6526,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
2.820871884009491,0.12799272653803415,0.4924,0.7441,0.567,0.7065,0.8235,0.8211,0.7879,0.8416,0.8229,0.6322,0.6176,0.6697,0.8901,0.5638,0.6186,0.7091,0.5217,0.7826,0.8131,0.55,0.8829,0.4316,0.6699,0.6019,0.68,0.8137,0.6591,0.7692,0.5364,0.8899,0.8476,-1.0,0.6857,0.703,0.7263,0.5826,0.495,0.5789,0.64,0.6296,0.6327,-1.0,0.7632,-1.0,0.9213,0.8163,0.6566,0.5699,0.8333,-1.0,0.6437,0.8876,0.7802,0.7812,-1.0,0.6437,-1.0,0.7849,0.8364,0.5393,0.7317,0.5368,0.7624,0.8056,0.5818,0.86,0.8447,-1.0,0.514,0.7128,0.6091,0.8333,0.7431,0.7982,0.4713,0.8161,0.5556,-1.0,-1.0,0.6703,0.5376,0.8864,0.5287,0.6146,0.8041,0.7736,0.6058,0.5876,0.86,0.7917,0.7451,0.8317,0.7909,0.7234,0.6818,-1.0,0.6526,0.7732,0.7333,0.9135,-1.0,0.75,41493660,165974640,41493660,165974640
